timestamp,timestamp_horario_utc,timestamp_horario_utc_diff,Avancado 1S2,Recuado 1S1,V1 12,V1 14,Inicia,Para
1757031621064,2025-09-05 00:20:21.064,126.0,0,0,1,0,0,1
1757031621178,2025-09-05 00:20:21.178,114.0,0,0,1,0,0,1
1757031621303,2025-09-05 00:20:21.303,125.0,0,0,1,0,0,1
1757031621419,2025-09-05 00:20:21.419,116.0,0,0,1,0,0,1
1757031621532,2025-09-05 00:20:21.532,113.0,0,0,1,0,0,1
1757031621632,2025-09-05 00:20:21.632,100.0,0,0,1,0,0,1
1757031621758,2025-09-05 00:20:21.758,126.0,0,1,1,0,0,1
1757031621857,2025-09-05 00:20:21.857,99.0,0,1,1,0,0,1
1757031621970,2025-09-05 00:20:21.970,113.0,0,1,1,0,0,1
1757031622084,2025-09-05 00:20:22.084,114.0,0,1,1,0,0,1
1757031622209,2025-09-05 00:20:22.209,125.0,0,1,1,0,0,1
1757031622324,2025-09-05 00:20:22.324,115.0,0,1,1,0,0,1
1757031622439,2025-09-05 00:20:22.439,115.0,0,1,1,0,0,1
1757031622563,2025-09-05 00:20:22.563,124.0,0,1,1,0,0,1
1757031622678,2025-09-05 00:20:22.678,115.0,0,1,0,1,0,1
1757031622802,2025-09-05 00:20:22.802,124.0,0,1,0,1,0,1
1757031622931,2025-09-05 00:20:22.931,129.0,0,1,0,1,0,1
1757031623032,2025-09-05 00:20:23.032,101.0,0,1,0,1,0,1
1757031623157,2025-09-05 00:20:23.157,125.0,0,1,0,1,0,1
1757031623272,2025-09-05 00:20:23.272,115.0,0,1,0,1,0,1
1757031623388,2025-09-05 00:20:23.388,116.0,0,1,0,1,0,1
1757031623513,2025-09-05 00:20:23.513,125.0,0,1,0,1,0,1
1757031623627,2025-09-05 00:20:23.627,114.0,0,1,0,1,0,1
1757031623751,2025-09-05 00:20:23.751,124.0,0,1,0,1,0,1
1757031623867,2025-09-05 00:20:23.867,116.0,0,1,0,1,0,1
1757031623983,2025-09-05 00:20:23.983,116.0,0,1,0,1,0,1
1757031624107,2025-09-05 00:20:24.107,124.0,0,1,0,1,0,1
1757031624219,2025-09-05 00:20:24.219,112.0,0,1,0,1,0,1
1757031624334,2025-09-05 00:20:24.334,115.0,0,1,0,1,0,1
1757031624462,2025-09-05 00:20:24.462,128.0,0,1,0,1,0,1
1757031624559,2025-09-05 00:20:24.559,97.0,0,1,0,1,0,1
1757031624674,2025-09-05 00:20:24.674,115.0,0,1,0,1,0,1
1757031624788,2025-09-05 00:20:24.788,114.0,0,1,0,1,0,1
1757031624914,2025-09-05 00:20:24.914,126.0,0,1,0,1,0,1
1757031625028,2025-09-05 00:20:25.028,114.0,0,1,0,1,0,1
1757031625261,2025-09-05 00:20:25.261,233.0,0,1,0,1,0,1
1757031625346,2025-09-05 00:20:25.346,85.0,0,1,0,1,0,1
1757031625414,2025-09-05 00:20:25.414,68.0,0,1,0,1,0,1
1757031625590,2025-09-05 00:20:25.590,176.0,0,1,0,1,0,1
1757031625653,2025-09-05 00:20:25.653,63.0,0,1,0,1,0,1
1757031625722,2025-09-05 00:20:25.722,69.0,0,1,0,1,0,1
1757031625835,2025-09-05 00:20:25.835,113.0,0,1,0,1,0,1
1757031625960,2025-09-05 00:20:25.960,125.0,0,1,0,1,0,1
1757031626074,2025-09-05 00:20:26.074,114.0,0,1,0,1,0,1
1757031626189,2025-09-05 00:20:26.189,115.0,0,1,0,1,0,1
1757031626316,2025-09-05 00:20:26.316,127.0,0,1,0,1,0,1
1757031626430,2025-09-05 00:20:26.430,114.0,0,1,0,1,0,1
1757031626554,2025-09-05 00:20:26.554,124.0,0,1,0,1,0,1
1757031626669,2025-09-05 00:20:26.669,115.0,0,1,0,1,0,1
1757031626784,2025-09-05 00:20:26.784,115.0,0,1,0,1,0,1
1757031626910,2025-09-05 00:20:26.910,126.0,0,1,0,1,0,1
1757031627037,2025-09-05 00:20:27.037,127.0,0,1,0,1,0,1
1757031627137,2025-09-05 00:20:27.137,100.0,0,1,0,1,0,1
1757031627261,2025-09-05 00:20:27.261,124.0,0,1,0,1,0,1
1757031627377,2025-09-05 00:20:27.377,116.0,0,1,0,1,0,1
1757031627504,2025-09-05 00:20:27.504,127.0,0,1,0,1,0,1
1757031627618,2025-09-05 00:20:27.618,114.0,0,1,0,1,0,1
1757031627731,2025-09-05 00:20:27.731,113.0,0,1,0,1,0,1
1757031627857,2025-09-05 00:20:27.857,126.0,0,1,0,1,0,1
1757031627971,2025-09-05 00:20:27.971,114.0,0,1,0,1,0,1
1757031628088,2025-09-05 00:20:28.088,117.0,0,1,0,1,0,1
1757031628211,2025-09-05 00:20:28.211,123.0,0,1,0,1,0,1
1757031628326,2025-09-05 00:20:28.326,115.0,0,1,0,1,0,1
1757031628441,2025-09-05 00:20:28.441,115.0,0,1,0,1,0,1
1757031628570,2025-09-05 00:20:28.570,129.0,0,1,0,1,0,1
1757031628680,2025-09-05 00:20:28.680,110.0,0,1,0,1,0,1
1757031628807,2025-09-05 00:20:28.807,127.0,0,1,0,1,0,1
1757031628920,2025-09-05 00:20:28.920,113.0,0,1,0,1,0,1
1757031629036,2025-09-05 00:20:29.036,116.0,0,1,0,1,0,1
1757031629160,2025-09-05 00:20:29.160,124.0,0,1,0,1,0,1
1757031629274,2025-09-05 00:20:29.274,114.0,0,1,0,1,0,1
1757031629390,2025-09-05 00:20:29.390,116.0,0,1,0,1,0,1
1757031629489,2025-09-05 00:20:29.489,99.0,0,1,0,1,0,1
1757031629614,2025-09-05 00:20:29.614,125.0,0,1,0,1,0,1
1757031629729,2025-09-05 00:20:29.729,115.0,0,1,0,1,0,1
1757031629853,2025-09-05 00:20:29.853,124.0,0,1,0,1,0,1
1757031629969,2025-09-05 00:20:29.969,116.0,0,1,0,1,0,1
1757031630082,2025-09-05 00:20:30.082,113.0,0,1,0,1,0,1
1757031630208,2025-09-05 00:20:30.208,126.0,0,1,0,1,0,1
1757031630322,2025-09-05 00:20:30.322,114.0,0,1,0,1,0,1
1757031630437,2025-09-05 00:20:30.437,115.0,0,1,0,1,0,1
1757031630562,2025-09-05 00:20:30.562,125.0,0,1,0,1,0,1
1757031630804,2025-09-05 00:20:30.804,242.0,0,1,0,1,0,1
1757031630935,2025-09-05 00:20:30.935,131.0,0,1,0,1,0,1
1757031631003,2025-09-05 00:20:31.003,68.0,0,1,0,1,0,1
1757031631068,2025-09-05 00:20:31.068,65.0,0,1,0,1,0,1
1757031631238,2025-09-05 00:20:31.238,170.0,0,1,0,1,0,1
1757031631280,2025-09-05 00:20:31.280,42.0,0,1,0,1,0,1
1757031631371,2025-09-05 00:20:31.371,91.0,0,1,0,1,0,1
1757031631484,2025-09-05 00:20:31.484,113.0,0,1,0,1,0,1
1757031631610,2025-09-05 00:20:31.610,126.0,0,1,0,1,0,1
1757031631724,2025-09-05 00:20:31.724,114.0,0,1,0,1,0,1
1757031631839,2025-09-05 00:20:31.839,115.0,0,1,0,1,0,1
1757031631965,2025-09-05 00:20:31.965,126.0,0,1,0,1,0,1
1757031632078,2025-09-05 00:20:32.078,113.0,0,1,0,1,0,1
1757031632204,2025-09-05 00:20:32.204,126.0,0,0,0,1,0,1
1757031632316,2025-09-05 00:20:32.316,112.0,0,0,0,1,0,1
1757031632441,2025-09-05 00:20:32.441,125.0,1,0,0,1,0,1
1757031632557,2025-09-05 00:20:32.557,116.0,1,0,0,1,0,1
1757031632687,2025-09-05 00:20:32.687,130.0,1,0,0,1,0,1
1757031632787,2025-09-05 00:20:32.787,100.0,1,0,0,1,0,1
1757031632911,2025-09-05 00:20:32.911,124.0,1,0,0,1,0,1
1757031633026,2025-09-05 00:20:33.026,115.0,1,0,0,1,0,1
1757031633140,2025-09-05 00:20:33.140,114.0,1,0,0,1,0,1
1757031633267,2025-09-05 00:20:33.267,127.0,1,0,0,1,0,1
1757031633379,2025-09-05 00:20:33.379,112.0,1,0,1,0,0,1
1757031633507,2025-09-05 00:20:33.507,128.0,0,0,1,0,0,1
1757031633619,2025-09-05 00:20:33.619,112.0,0,0,1,0,0,1
1757031633734,2025-09-05 00:20:33.734,115.0,0,0,1,0,0,1
1757031633858,2025-09-05 00:20:33.858,124.0,0,1,1,0,0,1
1757031633974,2025-09-05 00:20:33.974,116.0,0,1,1,0,0,1
1757031634088,2025-09-05 00:20:34.088,114.0,0,1,1,0,0,1
1757031634217,2025-09-05 00:20:34.217,129.0,0,1,1,0,0,1
1757031634328,2025-09-05 00:20:34.328,111.0,0,1,1,0,0,1
1757031634452,2025-09-05 00:20:34.452,124.0,0,1,1,0,0,1
1757031634568,2025-09-05 00:20:34.568,116.0,0,1,1,0,0,1
1757031634681,2025-09-05 00:20:34.681,113.0,0,1,1,0,0,1
1757031634808,2025-09-05 00:20:34.808,127.0,0,1,0,1,0,1
1757031634921,2025-09-05 00:20:34.921,113.0,0,0,0,1,0,1
1757031635037,2025-09-05 00:20:35.037,116.0,0,0,0,1,0,1
1757031635160,2025-09-05 00:20:35.160,123.0,1,0,0,1,0,1
1757031635275,2025-09-05 00:20:35.275,115.0,1,0,0,1,0,1
1757031635390,2025-09-05 00:20:35.390,115.0,1,0,0,1,0,1
1757031635515,2025-09-05 00:20:35.515,125.0,1,0,0,1,0,1
1757031635630,2025-09-05 00:20:35.630,115.0,1,0,0,1,0,1
1757031635758,2025-09-05 00:20:35.758,128.0,1,0,0,1,0,1
1757031635869,2025-09-05 00:20:35.869,111.0,1,0,0,1,0,1
1757031635982,2025-09-05 00:20:35.982,113.0,1,0,0,1,0,1
1757031636108,2025-09-05 00:20:36.108,126.0,1,0,0,1,0,1
1757031636224,2025-09-05 00:20:36.224,116.0,1,0,1,0,0,1
1757031636448,2025-09-05 00:20:36.448,224.0,0,0,1,0,0,1
1757031636551,2025-09-05 00:20:36.551,103.0,0,0,1,0,0,1
1757031636615,2025-09-05 00:20:36.615,64.0,0,1,1,0,0,1
1757031636759,2025-09-05 00:20:36.759,144.0,0,1,1,0,0,1
1757031636851,2025-09-05 00:20:36.851,92.0,0,1,1,0,0,1
1757031636931,2025-09-05 00:20:36.931,80.0,0,1,1,0,0,1
1757031637055,2025-09-05 00:20:37.055,124.0,0,1,1,0,0,1
1757031637170,2025-09-05 00:20:37.170,115.0,0,1,1,0,0,1
1757031637297,2025-09-05 00:20:37.297,127.0,0,1,1,0,0,1
1757031637410,2025-09-05 00:20:37.410,113.0,0,1,1,0,0,1
1757031637525,2025-09-05 00:20:37.525,115.0,0,1,1,0,0,1
1757031637639,2025-09-05 00:20:37.639,114.0,0,0,0,1,0,1
1757031637764,2025-09-05 00:20:37.764,125.0,0,0,0,1,0,1
1757031637879,2025-09-05 00:20:37.879,115.0,0,0,0,1,0,1
1757031638005,2025-09-05 00:20:38.005,126.0,1,0,0,1,0,1
1757031638118,2025-09-05 00:20:38.118,113.0,1,0,0,1,0,1
1757031638232,2025-09-05 00:20:38.232,114.0,1,0,0,1,0,1
1757031638358,2025-09-05 00:20:38.358,126.0,1,0,0,1,0,1
1757031638472,2025-09-05 00:20:38.472,114.0,1,0,0,1,0,1
1757031638587,2025-09-05 00:20:38.587,115.0,1,0,0,1,0,1
1757031638711,2025-09-05 00:20:38.711,124.0,1,0,0,1,0,1
1757031638839,2025-09-05 00:20:38.839,128.0,1,0,0,1,0,1
1757031638951,2025-09-05 00:20:38.951,112.0,1,0,1,0,0,1
1757031639065,2025-09-05 00:20:39.065,114.0,0,0,1,0,0,1
1757031639179,2025-09-05 00:20:39.179,114.0,0,0,1,0,0,1
1757031639307,2025-09-05 00:20:39.307,128.0,0,0,1,0,0,1
1757031639421,2025-09-05 00:20:39.421,114.0,0,1,1,0,0,1
1757031639534,2025-09-05 00:20:39.534,113.0,0,1,1,0,0,1
1757031639660,2025-09-05 00:20:39.660,126.0,0,1,1,0,0,1
1757031639774,2025-09-05 00:20:39.774,114.0,0,1,1,0,0,1
1757031639891,2025-09-05 00:20:39.891,117.0,0,1,1,0,0,1
1757031640018,2025-09-05 00:20:40.018,127.0,0,1,1,0,0,1
1757031640129,2025-09-05 00:20:40.129,111.0,0,1,1,0,0,1
1757031640254,2025-09-05 00:20:40.254,125.0,0,1,1,0,0,1
1757031640382,2025-09-05 00:20:40.382,128.0,0,1,0,1,0,1
1757031640482,2025-09-05 00:20:40.482,100.0,0,0,0,1,0,1
1757031640608,2025-09-05 00:20:40.608,126.0,0,0,0,1,0,1
1757031640721,2025-09-05 00:20:40.721,113.0,1,0,0,1,0,1
1757031640836,2025-09-05 00:20:40.836,115.0,1,0,0,1,0,1
1757031640961,2025-09-05 00:20:40.961,125.0,1,0,0,1,0,1
1757031641075,2025-09-05 00:20:41.075,114.0,1,0,0,1,0,1
1757031641190,2025-09-05 00:20:41.190,115.0,1,0,0,1,0,1
1757031641315,2025-09-05 00:20:41.315,125.0,1,0,0,1,0,1
1757031641430,2025-09-05 00:20:41.430,115.0,1,0,0,1,0,1
1757031641554,2025-09-05 00:20:41.554,124.0,1,0,0,1,0,1
1757031641670,2025-09-05 00:20:41.670,116.0,1,0,0,1,0,1
1757031641783,2025-09-05 00:20:41.783,113.0,1,0,1,0,0,1
1757031642103,2025-09-05 00:20:42.103,320.0,0,0,1,0,0,1
1757031642171,2025-09-05 00:20:42.171,68.0,0,1,1,0,0,1
1757031642239,2025-09-05 00:20:42.239,68.0,0,1,1,0,0,1
1757031642309,2025-09-05 00:20:42.309,70.0,0,1,1,0,0,1
1757031642407,2025-09-05 00:20:42.407,98.0,0,1,1,0,0,1
1757031642488,2025-09-05 00:20:42.488,81.0,0,1,1,0,0,1
1757031642576,2025-09-05 00:20:42.576,88.0,0,1,1,0,0,1
1757031642691,2025-09-05 00:20:42.691,115.0,0,1,1,0,0,1
1757031642815,2025-09-05 00:20:42.815,124.0,0,1,1,0,0,1
1757031642944,2025-09-05 00:20:42.944,129.0,0,1,1,0,0,1
1757031643055,2025-09-05 00:20:43.055,111.0,0,1,1,0,0,1
1757031643169,2025-09-05 00:20:43.169,114.0,0,0,0,1,0,1
1757031643285,2025-09-05 00:20:43.285,116.0,0,0,0,1,0,1
1757031643411,2025-09-05 00:20:43.411,126.0,0,0,0,1,0,1
1757031643517,2025-09-05 00:20:43.517,106.0,1,0,0,1,0,1
1757031643623,2025-09-05 00:20:43.623,106.0,1,0,0,1,0,1
1757031643737,2025-09-05 00:20:43.737,114.0,1,0,0,1,0,1
1757031643861,2025-09-05 00:20:43.861,124.0,1,0,0,1,0,1
1757031643977,2025-09-05 00:20:43.977,116.0,1,0,0,1,0,1
1757031644101,2025-09-05 00:20:44.101,124.0,1,0,0,1,0,1
1757031644217,2025-09-05 00:20:44.217,116.0,1,0,0,1,0,1
1757031644331,2025-09-05 00:20:44.331,114.0,1,0,0,1,0,1
1757031644457,2025-09-05 00:20:44.457,126.0,1,0,0,1,0,1
1757031644571,2025-09-05 00:20:44.571,114.0,1,0,1,0,0,1
1757031644685,2025-09-05 00:20:44.685,114.0,0,0,1,0,0,1
1757031644812,2025-09-05 00:20:44.812,127.0,0,0,1,0,0,1
1757031644925,2025-09-05 00:20:44.925,113.0,0,1,1,0,0,1
1757031645040,2025-09-05 00:20:45.040,115.0,0,1,1,0,0,1
1757031645165,2025-09-05 00:20:45.165,125.0,0,1,1,0,0,1
1757031645279,2025-09-05 00:20:45.279,114.0,0,1,1,0,0,1
1757031645405,2025-09-05 00:20:45.405,126.0,0,1,1,0,0,1
1757031645519,2025-09-05 00:20:45.519,114.0,0,1,1,0,0,1
1757031645634,2025-09-05 00:20:45.634,115.0,0,1,1,0,0,1
1757031645759,2025-09-05 00:20:45.759,125.0,0,1,1,0,0,1
1757031645873,2025-09-05 00:20:45.873,114.0,0,1,1,0,0,1
1757031645988,2025-09-05 00:20:45.988,115.0,0,0,0,1,0,1
1757031646113,2025-09-05 00:20:46.113,125.0,0,0,0,1,0,1
1757031646228,2025-09-05 00:20:46.228,115.0,0,0,0,1,0,1
1757031646352,2025-09-05 00:20:46.352,124.0,1,0,0,1,0,1
1757031646468,2025-09-05 00:20:46.468,116.0,1,0,0,1,0,1
1757031646581,2025-09-05 00:20:46.581,113.0,1,0,0,1,0,1
1757031646707,2025-09-05 00:20:46.707,126.0,1,0,0,1,0,1
1757031646822,2025-09-05 00:20:46.822,115.0,1,0,0,1,0,1
1757031646936,2025-09-05 00:20:46.936,114.0,1,0,0,1,0,1
1757031647061,2025-09-05 00:20:47.061,125.0,1,0,0,1,0,1
1757031647175,2025-09-05 00:20:47.175,114.0,1,0,0,1,0,1
1757031647289,2025-09-05 00:20:47.289,114.0,1,0,1,0,0,1
1757031647415,2025-09-05 00:20:47.415,126.0,0,0,1,0,0,1
1757031647633,2025-09-05 00:20:47.633,218.0,0,0,1,0,0,1
1757031647799,2025-09-05 00:20:47.799,166.0,0,1,1,0,0,1
1757031647867,2025-09-05 00:20:47.867,68.0,0,1,1,0,0,1
1757031647945,2025-09-05 00:20:47.945,78.0,0,1,1,0,0,1
1757031648038,2025-09-05 00:20:48.038,93.0,0,1,1,0,0,1
1757031648123,2025-09-05 00:20:48.123,85.0,0,1,1,0,0,1
1757031648238,2025-09-05 00:20:48.238,115.0,0,1,1,0,0,1
1757031648364,2025-09-05 00:20:48.364,126.0,0,1,1,0,0,1
1757031648478,2025-09-05 00:20:48.478,114.0,0,1,1,0,0,1
1757031648603,2025-09-05 00:20:48.603,125.0,0,1,1,0,0,1
1757031648717,2025-09-05 00:20:48.717,114.0,0,1,0,1,0,1
1757031648832,2025-09-05 00:20:48.832,115.0,0,0,0,1,0,1
1757031648957,2025-09-05 00:20:48.957,125.0,0,0,0,1,0,1
1757031649072,2025-09-05 00:20:49.072,115.0,0,0,0,1,0,1
1757031649186,2025-09-05 00:20:49.186,114.0,1,0,0,1,0,1
1757031649311,2025-09-05 00:20:49.311,125.0,1,0,0,1,0,1
1757031649427,2025-09-05 00:20:49.427,116.0,1,0,0,1,0,1
1757031649525,2025-09-05 00:20:49.525,98.0,1,0,0,1,0,1
1757031649641,2025-09-05 00:20:49.641,116.0,1,0,0,1,0,1
1757031649766,2025-09-05 00:20:49.766,125.0,1,0,0,1,0,1
1757031649878,2025-09-05 00:20:49.878,112.0,1,0,0,1,0,1
1757031650003,2025-09-05 00:20:50.003,125.0,1,0,0,1,0,1
1757031650133,2025-09-05 00:20:50.133,130.0,1,0,1,0,0,1
1757031650234,2025-09-05 00:20:50.234,101.0,0,0,1,0,0,1
1757031650359,2025-09-05 00:20:50.359,125.0,0,0,1,0,0,1
1757031650472,2025-09-05 00:20:50.472,113.0,0,0,1,0,0,1
1757031650587,2025-09-05 00:20:50.587,115.0,0,1,1,0,0,1
1757031650713,2025-09-05 00:20:50.713,126.0,0,1,1,0,0,1
1757031650827,2025-09-05 00:20:50.827,114.0,0,1,1,0,0,1
1757031650953,2025-09-05 00:20:50.953,126.0,0,1,1,0,0,1
1757031651067,2025-09-05 00:20:51.067,114.0,0,1,1,0,0,1
1757031651181,2025-09-05 00:20:51.181,114.0,0,1,1,0,0,1
1757031651307,2025-09-05 00:20:51.307,126.0,0,1,1,0,0,1
1757031651420,2025-09-05 00:20:51.420,113.0,0,1,1,0,0,1
1757031651535,2025-09-05 00:20:51.535,115.0,0,1,0,1,0,1
1757031651662,2025-09-05 00:20:51.662,127.0,0,0,0,1,0,1
1757031651775,2025-09-05 00:20:51.775,113.0,0,0,0,1,0,1
1757031651890,2025-09-05 00:20:51.890,115.0,0,0,0,1,0,1
1757031652013,2025-09-05 00:20:52.013,123.0,1,0,0,1,0,1
1757031652130,2025-09-05 00:20:52.130,117.0,1,0,0,1,0,1
1757031652253,2025-09-05 00:20:52.253,123.0,1,0,0,1,0,1
1757031652369,2025-09-05 00:20:52.369,116.0,1,0,0,1,0,1
1757031652495,2025-09-05 00:20:52.495,126.0,1,0,0,1,0,1
1757031652608,2025-09-05 00:20:52.608,113.0,1,0,0,1,0,1
1757031652723,2025-09-05 00:20:52.723,115.0,1,0,0,1,0,1
1757031652837,2025-09-05 00:20:52.837,114.0,1,0,0,1,0,1
1757031652962,2025-09-05 00:20:52.962,125.0,1,0,1,0,0,1
1757031653181,2025-09-05 00:20:53.181,219.0,0,0,1,0,0,1
1757031653311,2025-09-05 00:20:53.311,130.0,0,0,1,0,0,1
1757031653447,2025-09-05 00:20:53.447,136.0,0,1,1,0,0,1
1757031653513,2025-09-05 00:20:53.513,66.0,0,1,1,0,0,1
1757031653607,2025-09-05 00:20:53.607,94.0,0,1,1,0,0,1
1757031653662,2025-09-05 00:20:53.662,55.0,0,1,1,0,0,1
1757031653771,2025-09-05 00:20:53.771,109.0,0,1,1,0,0,1
1757031653884,2025-09-05 00:20:53.884,113.0,0,1,1,0,0,1
1757031654009,2025-09-05 00:20:54.009,125.0,0,1,1,0,0,1
1757031654125,2025-09-05 00:20:54.125,116.0,0,1,1,0,0,1
1757031654239,2025-09-05 00:20:54.239,114.0,0,1,1,0,0,1
1757031654363,2025-09-05 00:20:54.363,124.0,0,1,0,1,0,1
1757031654478,2025-09-05 00:20:54.478,115.0,0,0,0,1,0,1
1757031654603,2025-09-05 00:20:54.603,125.0,0,0,0,1,0,1
1757031654718,2025-09-05 00:20:54.718,115.0,0,0,0,1,0,1
1757031654832,2025-09-05 00:20:54.832,114.0,1,0,0,1,0,1
1757031654957,2025-09-05 00:20:54.957,125.0,1,0,0,1,0,1
1757031655072,2025-09-05 00:20:55.072,115.0,1,0,0,1,0,1
1757031655187,2025-09-05 00:20:55.187,115.0,1,0,0,1,0,1
1757031655287,2025-09-05 00:20:55.287,100.0,1,0,0,1,0,1
1757031655410,2025-09-05 00:20:55.410,123.0,1,0,0,1,0,1
1757031655527,2025-09-05 00:20:55.527,117.0,1,0,0,1,0,1
1757031655640,2025-09-05 00:20:55.640,113.0,1,0,0,1,0,1
1757031655769,2025-09-05 00:20:55.769,129.0,1,0,1,0,0,1
1757031655880,2025-09-05 00:20:55.880,111.0,0,0,1,0,0,1
1757031656005,2025-09-05 00:20:56.005,125.0,0,0,1,0,0,1
1757031656120,2025-09-05 00:20:56.120,115.0,0,0,1,0,0,1
1757031656233,2025-09-05 00:20:56.233,113.0,0,1,1,0,0,1
1757031656359,2025-09-05 00:20:56.359,126.0,0,1,1,0,0,1
1757031656473,2025-09-05 00:20:56.473,114.0,0,1,1,0,0,1
1757031656589,2025-09-05 00:20:56.589,116.0,0,1,1,0,0,1
1757031656688,2025-09-05 00:20:56.688,99.0,0,1,1,0,0,1
1757031656813,2025-09-05 00:20:56.813,125.0,0,1,1,0,0,1
1757031656928,2025-09-05 00:20:56.928,115.0,0,1,1,0,0,1
1757031657053,2025-09-05 00:20:57.053,125.0,0,1,1,0,0,1
1757031657167,2025-09-05 00:20:57.167,114.0,0,1,0,1,0,1
1757031657282,2025-09-05 00:20:57.282,115.0,0,0,0,1,0,1
1757031657408,2025-09-05 00:20:57.408,126.0,0,0,0,1,0,1
1757031657522,2025-09-05 00:20:57.522,114.0,1,0,0,1,0,1
1757031657637,2025-09-05 00:20:57.637,115.0,1,0,0,1,0,1
1757031657761,2025-09-05 00:20:57.761,124.0,1,0,0,1,0,1
1757031657877,2025-09-05 00:20:57.877,116.0,1,0,0,1,0,1
1757031658002,2025-09-05 00:20:58.002,125.0,1,0,0,1,0,1
1757031658116,2025-09-05 00:20:58.116,114.0,1,0,0,1,0,1
1757031658230,2025-09-05 00:20:58.230,114.0,1,0,0,1,0,1
1757031658344,2025-09-05 00:20:58.344,114.0,1,0,0,1,0,1
1757031658455,2025-09-05 00:20:58.455,111.0,1,0,0,1,0,1
1757031658570,2025-09-05 00:20:58.570,115.0,1,0,1,0,0,1
1757031658789,2025-09-05 00:20:58.789,219.0,0,0,1,0,0,1
1757031658929,2025-09-05 00:20:58.929,140.0,0,0,1,0,0,1
1757031659063,2025-09-05 00:20:59.063,134.0,0,1,1,0,0,1
1757031659132,2025-09-05 00:20:59.132,69.0,0,1,1,0,0,1
1757031659222,2025-09-05 00:20:59.222,90.0,0,1,1,0,0,1
1757031659273,2025-09-05 00:20:59.273,51.0,0,1,1,0,0,1
1757031659379,2025-09-05 00:20:59.379,106.0,0,1,1,0,0,1
1757031659502,2025-09-05 00:20:59.502,123.0,0,1,1,0,0,1
1757031659618,2025-09-05 00:20:59.618,116.0,0,1,1,0,0,1
1757031659732,2025-09-05 00:20:59.732,114.0,0,1,1,0,0,1
1757031659858,2025-09-05 00:20:59.858,126.0,0,1,1,0,0,1
1757031659974,2025-09-05 00:20:59.974,116.0,0,0,0,1,0,1
1757031660087,2025-09-05 00:21:00.087,113.0,0,0,0,1,0,1
1757031660189,2025-09-05 00:21:00.189,102.0,0,0,0,1,0,1
1757031660311,2025-09-05 00:21:00.311,122.0,1,0,0,1,0,1
1757031660428,2025-09-05 00:21:00.428,117.0,1,0,0,1,0,1
1757031660552,2025-09-05 00:21:00.552,124.0,1,0,0,1,0,1
1757031660667,2025-09-05 00:21:00.667,115.0,1,0,0,1,0,1
1757031660782,2025-09-05 00:21:00.782,115.0,1,0,0,1,0,1
1757031660910,2025-09-05 00:21:00.910,128.0,1,0,0,1,0,1
1757031661021,2025-09-05 00:21:01.021,111.0,1,0,0,1,0,1
1757031661135,2025-09-05 00:21:01.135,114.0,1,0,0,1,0,1
1757031661259,2025-09-05 00:21:01.259,124.0,1,0,1,0,0,1
1757031661376,2025-09-05 00:21:01.376,117.0,1,0,1,0,0,1
1757031661489,2025-09-05 00:21:01.489,113.0,0,0,1,0,0,1
1757031661613,2025-09-05 00:21:01.613,124.0,0,0,1,0,0,1
1757031661729,2025-09-05 00:21:01.729,116.0,0,1,1,0,0,1
1757031661852,2025-09-05 00:21:01.852,123.0,0,1,1,0,0,1
1757031661970,2025-09-05 00:21:01.970,118.0,0,1,1,0,0,1
1757031662082,2025-09-05 00:21:02.082,112.0,0,1,1,0,0,1
1757031662209,2025-09-05 00:21:02.209,127.0,0,1,1,0,0,1
1757031662321,2025-09-05 00:21:02.321,112.0,0,1,1,0,0,1
1757031662449,2025-09-05 00:21:02.449,128.0,0,1,1,0,0,1
1757031662561,2025-09-05 00:21:02.561,112.0,0,1,1,0,0,1
1757031662677,2025-09-05 00:21:02.677,116.0,0,1,1,0,0,1
1757031662791,2025-09-05 00:21:02.791,114.0,0,0,0,1,0,1
1757031662916,2025-09-05 00:21:02.916,125.0,0,0,0,1,0,1
1757031663030,2025-09-05 00:21:03.030,,0,0,0,1,0,1
1757031663155,2025-09-05 00:21:03.155,125.0,1,0,0,1,0,1
1757031663271,2025-09-05 00:21:03.271,116.0,1,0,0,1,0,1
1757031663384,2025-09-05 00:21:03.384,113.0,1,0,0,1,0,1
1757031663511,2025-09-05 00:21:03.511,127.0,1,0,0,1,0,1
1757031663623,2025-09-05 00:21:03.623,112.0,1,0,0,1,0,1
1757031663738,2025-09-05 00:21:03.738,115.0,1,0,0,1,0,1
1757031663864,2025-09-05 00:21:03.864,126.0,1,0,0,1,0,1
1757031663992,2025-09-05 00:21:03.992,128.0,1,0,0,1,0,1
1757031664101,2025-09-05 00:21:04.101,109.0,1,0,1,0,0,1
1757031664216,2025-09-05 00:21:04.216,115.0,0,0,1,0,0,1
1757031664443,2025-09-05 00:21:04.443,227.0,0,0,1,0,0,1
1757031664551,2025-09-05 00:21:04.551,108.0,0,1,1,0,0,1
1757031664682,2025-09-05 00:21:04.682,131.0,0,1,1,0,0,1
1757031664774,2025-09-05 00:21:04.774,92.0,0,1,1,0,0,1
1757031664840,2025-09-05 00:21:04.840,66.0,0,1,1,0,0,1
1757031664910,2025-09-05 00:21:04.910,70.0,0,1,1,0,0,1
1757031665024,2025-09-05 00:21:05.024,114.0,0,1,1,0,0,1
1757031665138,2025-09-05 00:21:05.138,114.0,0,1,1,0,0,1
